,Community Area,STORE NAME,Program Name,Program Type,Activity Status,Reduced Meal Eligibiity,Normalized Reduced Meal Eligiblity,HARDSHIP INDEX,LATITUDE,LONGITUDE
2281,GRAND BOULEVARD,,Foodbox - Firman/2,FOODBOX,INACTIVEFB,,,,41.809779,
2282,WEST ENGLEWOOD,,Food Box-Atonement Covenant Ch,FOODBOX,INACTIVEFB,,,,41.766601,
2283,GRAND BOULEVARD,,Food Box-Firman/2,FOODBOX,INACTIVEFB,,,,41.809779,
2284,WEST TOWN,,Food Box- American Red Cross,FOODBOX,INACTIVEFB,,,,41.89246929999999,
2285,WEST ENGLEWOOD,,Food Box-Atonement Covenant Ch,FOODBOX,INACTIVEFB,,,,41.766601,
2286,NEW CITY,,Food Box-For Your Consciousnes,FOODBOX,INACTIVEFB,,,,41.800995,
2287,NEW CITY,,Food Box-Sherman Park District,FOODBOX,INACTIVEFB,,,,41.79926700000001,
2288,GRAND BOULEVARD,,Food Box-Metropolitan Communit,FOODBOX,INACTIVEFB,,,,41.8108454,
2289,DOUGLAS,,Food Box-Apostolic Faith Churc,FOODBOX,INACTIVEFB,,,,41.82474089999999,
2290,NORTH LAWNDALE,,Hopewell Primitive Baptist Chu,FOODBOX,INACTIVEFB,,,,41.8621408,
2291,AUSTIN,,Mt. Pilgrim Primitave Baptist,FOODBOX,INACTIVEFB,,,,41.894405400000004,
2292,WEST TOWN,,Night Ministry/Open Door Emerg,CDHS-PRO,ACTIVE,,,,41.9018067,
2293,AUSTIN,,Circle Urban Ministries,CDHS-PRO,INACTIVEFB,,,,41.882799,
2294,NEAR WEST SIDE,,Interim Housing,CDHS-PRO,ACTIVE,,,,41.883602,
2295,NEAR NORTH SIDE,,Deborah's Place/Dolores Safe H,CDHS-PRO,ACTIVE,,,,41.9102067,
2296,NORTH LAWNDALE,,Lena Washington Food & Shelter,CDHS-PRO,INACTIVEFB,,,,41.8586938,
2297,NEAR WEST SIDE,,Grace House (St. Leonards),CDHS-PRO,ACTIVE,,,,41.8785297,
2298,EAST GARFIELD PARK,,Walls Memorial,CDHS-PRO,INACTIVEFB,,,,41.8782843,
2299,EAST GARFIELD PARK,,Tab House West,CDHS-PRO,ACTIVE,,,,41.8829086,
2300,EAST GARFIELD PARK,,House of Mary & Joseph/Francis,CDHS-PRO,ACTIVE,,,,41.873805100000006,
2301,NORTH LAWNDALE,,A Safe Haven Foundation: CP,CDHS-PRO,ACTIVE,,,,41.866833899999996,
2302,HUMBOLDT PARK,,Breakthrough Urban Ministries,CDHS-PRO,INACTIVEAG,,,,41.8885558,
2303,HUMBOLDT PARK,,The Boulevard of Chicago the,CDHS-PRO,ACTIVE,,,,41.8905594,
2304,NORTH LAWNDALE,,Hope House,CDHS-PRO,ACTIVE,,,,41.8660128,
2305,DOUGLAS,,Teen Living Pro/Belfort,CDHS-PRO,ACTIVE,,,,41.826294,
2306,HUMBOLDT PARK,,Breakthrough Urban Ministries,CDHS-PRO,ACTIVE,,,,41.8885558,
2307,WEST GARFIELD PARK,,Primo Center for Women & Child,CDHS-PRO,INACTIVEFB,,,,41.881805,
2308,AUSTIN,,The Ark,CDHS-PRO,INACTIVEFB,,,,41.901353,
2309,NEW CITY,,You Can Make It,CDHS-PRO,ACTIVE,,,,41.799535399999996,
2310,WASHINGTON PARK,,Washington/King Resources Cent,CDHS-PRO,INACTIVEFB,,,,41.7909735,
2311,ENGLEWOOD,,Helping Arms,CDHS-PRO,ACTIVE,,,,41.7873426,
2312,CHICAGO LAWN,,Olive Branch Mission,CDHS-PRO,ACTIVE,,,,41.77888660000001,
2313,HUMBOLDT PARK,,Neopolitan Lighthouse/Domestic,CDHS-PRO,ACTIVE,,,,41.894197999999996,
2314,AUSTIN,,Independent Living/YMCA of Met,CDHS-PRO,ACTIVE,,,,41.8896546,
2315,AUSTIN,,SRHAC,CDHS-PRO,ACTIVE,,,,41.8896546,
2316,WEST ENGLEWOOD,,Clara's House,CDHS-PRO,ACTIVE,,,,41.77943399999999,
2317,BROADVIEW,,"Lee's Child Care Center, Inc.",DAY CARE,INACTIVEFB,,,,41.86695,
2318,HILLSIDE,,God Loves Little Children I,DAY CARE,INACTIVEFB,,,,41.87756299999999,
2319,EAST GARFIELD PARK,,Marillac House Day Care,DAY CARE,INACTIVEFB,,,,41.877855600000004,
2320,DOUGLAS,,ST. THOMAS: HEADSTART,SCHOOL,INACTIVEAG,,,,41.82546370000001,
2321,NEAR SOUTH SIDE,,"Childrens Program, The",DAY CARE,INACTIVEFB,,,,41.864576899999996,
2322,NEAR WEST SIDE,,Citizens Commty/Juvenile Court,DAY CARE,INACTIVEFB,,,,41.867658399999996,
2323,EAST GARFIELD PARK,,Chase House Rose Hill,SCHOOL,INACTIVEAG,,,,41.8717757,
2324,AUSTIN,,GREATER HOLY TEMPLE HEADSTART,DAY CARE,INACTIVEAG,,,,41.8887027,
2325,MAYWOOD,,Loyola Children's Rm- Maybrook,DAY CARE,INACTIVEFB,,,,41.873392100000004,
2326,EAST GARFIELD PARK,,Marillac House - Daycare,DAY CARE,INACTIVEFB,,,,41.877855600000004,
2327,EAST GARFIELD PARK,,Sunlight of The Spirit,FOODBOX,INACTIVEFB,,,,41.886916799999995,
2328,AUSTIN,,Hope Food Pantry,FOODBOX,INACTIVEAG,,,,41.89655,
2329,NORTH LAWNDALE,,Harmony Community Baptist Chur,FOODBOX,INACTIVEFB,,,,41.8546396,
2330,AUSTIN,,Star of David Outreach,FOODBOX,INACTIVEFB,,,,41.9020009,
2331,EAST GARFIELD PARK,,Marillac House Food Pantry,FOODBOX,INACTIVEFB,,,,41.877124,
2332,WEST GARFIELD PARK,,Road to Righteousness,FOODBOX,INACTIVEFB,,,,41.8807918,
2333,AUSTIN,,St. Mark ICC - Food Pantry,FOODBOX,INACTIVEFB,,,,41.896046399999996,
2334,WEST GARFIELD PARK,,Holy Temple Community Church,FOODBOX,INACTIVEFB,,,,41.8734355,
2335,HUMBOLDT PARK,,Our Lady of the Angels,ONSITE,INACTIVEFB,,,,41.8959783,
2336,WEST GARFIELD PARK,,"Greater Chicago Committe ,The",PANTRY,INACTIVEAG,,,,41.88152059999999,
2337,WEST GARFIELD PARK,,Vital Bridges West Side,PANTRY,ACTIVE,,,,41.8853355,
2338,OAK PARK,,Vital Bridges Oak Park,PANTRY,INACTIVEFB,,,,41.872797799999994,
2339,AUSTIN,,Fraternite Notre Dame,KIDS CAFE,INACTIVEAG,,,,41.88950870000001,
2340,NEAR NORTH SIDE,,Chicago Lights Summer Day,SFSP,ACTIVE,,,,41.8987576,
2341,GRAND BOULEVARD,,Beatrice Caffrey Youth Service,KIDS CAFE,INACTIVEFB,,,,41.8049156,
2342,WEST GARFIELD PARK,,Primo Center for Women & Child,KIDS CAFE,INACTIVEFB,,,,41.881805,
2343,KENWOOD,,Kenwood Oakland Community Org,SOUP KITCH,INACTIVEFB,,,,41.8168891,
2344,NEAR NORTH SIDE,,Chicago Fellowship of Friends,KIDS CAFE,INACTIVEAG,,,,41.90023,
2345,GRAND BOULEVARD,,Centers for New Horizons-KC,KIDS CAFE,INACTIVEAG,,,,41.8136326,
2346,NORTH LAWNDALE,,Lawndale Christian Dev't Corp.,KIDS CAFE,INACTIVEFB,,,,41.8521006,
2347,AUSTIN,,Westside Health Authority,CACFP,ACTIVE,,,,41.902013000000004,
2348,EAST GARFIELD PARK,,Breakthrough Urban Ministries,CACFP,ACTIVE,,,,41.8877809,
2349,KENWOOD,,Kenwood Oakland  Comm - KC,SFSP,ACTIVE,,,,41.8142925,
2350,NEAR WEST SIDE,,Girls in the Game- Union Park,KIDS CAFE,INACTIVEAG,,,,41.885141499999996,
2351,GRAND BOULEVARD,,CYC: Elliott Donnelley Center,CACFP,ACTIVE,,,,41.8788838,
2352,KENWOOD,,Little Black Pearl,CACFP,INACTIVEAG,,,,41.8099526,
2353,EAST GARFIELD PARK,,Agape Youth Development,KIDS CAFE,INACTIVEAG,,,,41.877024,
2354,AUSTIN,,Douglass High School,KIDS CAFE,INACTIVEFB,,,,41.8899599,
2355,AUSTIN,,Friendship Baptist Church,SFSP,ACTIVE,,,,41.8769099,
2356,NORTH LAWNDALE,,North Lawndale YMCA KC,KIDS CAFE,INACTIVEFB,,,,41.8696286,
2357,NORTH LAWNDALE,,CYC ABC Polk Brothers,CACFP,ACTIVE,,,,41.863846,
2358,NORTH LAWNDALE,,CYC: BBR Kids Cafe,KIDS CAFE,INACTIVEAG,,,,41.85973389999999,
2359,NEAR SOUTH SIDE,,Perspectives Charter School,KIDS CAFE,INACTIVEFB,,,,41.856263899999995,
2360,NORTH LAWNDALE,,Young Men's Educational Ntwk,CACFP,INACTIVEAG,,,,41.864867499999995,
2361,AUSTIN,,Rhema Community Development,KIDS CAFE,INACTIVEFB,,,,41.8913006,
2362,AUSTIN,,Austin YMCA,KIDS CAFE,INACTIVEFB,,,,41.8896546,
2363,EAST GARFIELD PARK,,Walls Memorial Community Light,KIDS CAFE,INACTIVEAG,,,,41.8782843,
2364,EAST GARFIELD PARK,,Marillac House,CACFP,ACTIVE,,,,41.877124,
2365,NORTH LAWNDALE,,St. Agatha Family Empowerment,CACFP,ACTIVE,,,,41.8621559,
2366,HUMBOLDT PARK,,Kelly Hall YMCA Kids Cafe,CACFP,ACTIVE,,,,41.896063700000006,
2367,NORTH LAWNDALE,,S.A.F.E.  St Agatha's,KIDS CAFE,INACTIVEAG,,,,41.8621559,
2368,WASHINGTON PARK,,KLEO Community Life Center,KIDS CAFE,INACTIVEFB,,,,41.7940972,
2369,NEW CITY,,Imagine Englewood,KIDS CAFE,INACTIVEAG,,,,41.7941649,
2370,ENGLEWOOD,,Sherwood Park,KIDS CAFE,INACTIVEFB,,,,41.7905907,
2371,WEST ENGLEWOOD,,Lindbolm Park,KIDS CAFE,INACTIVEFB,,,,41.7834138,
2372,ENGLEWOOD,,Destiny Systems Inc,KIDS CAFE,INACTIVEAG,,,,41.5712842,
2373,WASHINGTON PARK,,KLEO Community Family Life,CACFP,ACTIVE,,,,41.7940972,
2374,WEST ENGLEWOOD,,For My People (CM),KIDS CAFE,INACTIVEFB,,,,41.765553499999996,
2375,DOUGLAS,,Dime Child Foundation (CM),KIDS CAFE,INACTIVEFB,,,,41.840979100000006,
2376,AUSTIN,,Mercy Housing Lakefront,CACFP,ACTIVE,,,,41.8773421,
2377,AUSTIN,,Hope of Youth (CM),KIDS CAFE,INACTIVEFB,,,,41.896842,
2378,AUSTIN,,Amundsen Park  (CPD),CACFP,ACTIVE,,,,41.9133813,
2379,AUSTIN,,Columbus Park (CPD),CACFP,ACTIVE,,,,41.8737893,
2380,NORTH LAWNDALE,,Better Boys Foundation,CACFP,ACTIVE,,,,41.8603602,
2381,WEST ENGLEWOOD,,Believe in Thine Heart,KIDS CAFE,INACTIVEFB,,,,41.784796500000006,
2382,NEAR WEST SIDE,,TSA: Midwest Corps,KIDS CAFE,INACTIVEFB,,,,41.8804856,
2383,HUMBOLDT PARK,,Ohio & Harding Playlot,KIDS CAFE,INACTIVEFB,,,,41.892018,
2384,WEST ENGLEWOOD,,West Englewood Chicago,KIDS CAFE,INACTIVEFB,,,,41.77907640000001,
2385,AUSTIN,,Plato Learning Academy,KIDS CAFE,INACTIVEFB,,,,41.8725092,
2386,WEST GARFIELD PARK,,New Mt. Pilgrim Baptist Church,KIDS CAFE,INACTIVEFB,,,,41.881632700000004,
2387,NEAR WEST SIDE,,TSA: Chicago Temple,KIDS CAFE,INACTIVEFB,,,,41.8817735,
2388,HUMBOLDT PARK,,Cease Fire West,KIDS CAFE,INACTIVEFB,,,,41.895657899999996,
2389,NORTH LAWNDALE,,Chicago West Side Christian Sc,CACFP,ACTIVE,,,,41.8652136,
2390,NORTH LAWNDALE,,Ashunti Community Resource Ctr,KIDS CAFE,INACTIVEFB,,,,41.85889470000001,
2391,NEAR WEST SIDE,,McCormickTribuneYMCA 2- Suder,KIDS CAFE,INACTIVEAG,,,,41.8833296,
2392,NEAR WEST SIDE,,Near West Side CDC,KIDS CAFE,INACTIVEFB,,,,41.883849100000006,
2393,WASHINGTON PARK,,Coppin Community Center,KIDS CAFE,INACTIVEAG,,,,41.792052000000005,
2394,WASHINGTON PARK,,Renaissance Collaborative,KIDS CAFE,INACTIVEAG,,,,41.7987362,
2395,FOREST PARK,,Mt. Moriah Learning Center,CACFP,INACTIVEAG,,,,41.877575500000006,
2396,DOUGLAS,,Generations Community,KIDS CAFE,INACTIVEAG,,,,41.82474089999999,
2397,NORTH LAWNDALE,,Family Focus- Lawndale,SFSP,ACTIVE,,,,41.869404700000004,
2398,NEAR WEST SIDE,,McCormick Tribune YMCA,KIDS CAFE,INACTIVEFB,,,,41.8765669,
2399,FOREST PARK,,Mt. Moriah Learning Center,KIDS CAFE,INACTIVEFB,,,,41.877575500000006,
2400,WEST ENGLEWOOD,,Golden Sugar,SFSP,ACTIVE,,,,41.79281339999999,
2401,NEAR WEST SIDE,,UIC School - Theatre Camp,SFSP,ACTIVE,,,,41.87044969999999,
2402,EAST GARFIELD PARK,,The Salvation Army Midwest,SFSP,ACTIVE,,,,41.972838,
2403,DOUGLAS,,Burnett School of Performing,KIDS CAFE,INACTIVEFB,,,,41.82546370000001,
2404,GRAND BOULEVARD,,Charles Hayes Investment,KIDS CAFE,INACTIVEFB,,,,41.8132497,
2405,AUSTIN,,"Connections to the Future, Inc",SFSP,ACTIVE,,,,41.8982946,
2406,NORTH LAWNDALE,,Greater St. Paul AME Church,KIDS CAFE,INACTIVEFB,,,,41.851765500000006,
2407,SOUTH LAWNDALE,,Chicago Housing Authority -,SFSP,ACTIVE,,,,41.8313852,
2408,OAKLAND,,Chicago Housing Authority -,SFSP,ACTIVE,,,,41.8230011,
2409,NEAR WEST SIDE,,Chicago Housing Authority -,SFSP,INACTIVEAG,,,,41.8837404,
2410,FULLER PARK,,Chicago Housing Authority -,SFSP,ACTIVE,,,,41.81796370000001,
2411,NEAR WEST SIDE,,Chicago Housing Authority -,KIDS CAFE,INACTIVEFB,,,,41.8649018,
2412,ENGLEWOOD,,CPL - Kelly Branch,KIDS CAFE,INACTIVEFB,,,,41.782393799999994,
2413,AUSTIN,,Kidz Express NFP,KIDS CAFE,INACTIVEAG,,,,41.8753631,
2414,AUSTIN,,Circle Urban Minstry,SFSP,INACTIVEFB,,,,41.88284229999999,
2415,AUSTIN,,Westside Health Authority,SFSP,ACTIVE,,,,41.9020784,
2416,KENWOOD,,Cambridge Camp,SFSP,ACTIVE,,,,41.809965399999996,
2417,NEAR WEST SIDE,,Major Adams Comm Committee,CACFP,INACTIVEFB,,,,41.883849100000006,
2418,HUMBOLDT PARK,,The Children's Place Assoc,SFSP,ACTIVE,,,,41.89903899999999,
2419,FULLER PARK,,2nd District CPD,KIDS CAFE,INACTIVEFB,,,,41.801169,
2420,WEST GARFIELD PARK,,Garfield Park Comm Worship Ctr,SFSP,ACTIVE,,,,41.8772902,
2421,EAST GARFIELD PARK,,Garfield Park Comm Council,KIDS CAFE,INACTIVEFB,,,,41.8832265,
2422,GRAND BOULEVARD,,St. Paul Church Summer Camp,SFSP,ACTIVE,,,,41.812296,
2423,NEAR WEST SIDE,,Jackson Blvd Christian Church,SFSP,ACTIVE,,,,41.8773092,
2424,NORTH LAWNDALE,,Westlawn Gospel Chapel,SFSP,ACTIVE,,,,41.8530899,
2425,NEAR WEST SIDE,,TSA: Chicago Temple,KIDS CAFE,INACTIVEFB,,,,41.8817735,
2426,NORTH LAWNDALE,,House Development Corporation,SFSP,ACTIVE,,,,41.852371000000005,
2427,AUSTIN,,New Evangelical Bible Church,KIDS CAFE,INACTIVEFB,,,,41.882234000000004,
2428,NEAR NORTH SIDE,,CHA-Dawson Technical Institute,SFSP,ACTIVE,,,,41.822774100000004,
2429,WEST GARFIELD PARK,,CHA-Westside Learning Center,SFSP,ACTIVE,,,,41.881277600000004,
2430,NEAR WEST SIDE,,CHA - Brooks/Roosevelt Square,KIDS CAFE,INACTIVEFB,,,,41.8641168,
2431,GRAND BOULEVARD,,CHA- Washington Park Prarie,SFSP,ACTIVE,,,,41.8213985,
2432,ARMOUR SQUARE,,CHA - Dearborn Federal,SFSP,ACTIVE,,,,39.663227500000005,
2433,DOUGLAS,,CHA- Dearborn 2701,SFSP,ACTIVE,,,,41.843979,
2434,NEAR NORTH SIDE,,CHA- Cabrini,SFSP,ACTIVE,,,,41.8987602,
2435,NORTH LAWNDALE,,CHA - SSW Homan,SFSP,ACTIVE,,,,41.8622489,
2436,ARMOUR SQUARE,,CHA- Wentworth Gardens Wells,SFSP,ACTIVE,,,,41.8273071,
2437,ARMOUR SQUARE,,CHA - Wentworth Gardens 38th,SFSP,ACTIVE,,,,41.82462659999999,
2438,OAKLAND,,CHA- Lake Parc Place,SFSP,ACTIVE,,,,41.8239445,
2439,NEAR SOUTH SIDE,,Children's Health & Exec Club,KIDS CAFE,INACTIVEFB,,,,41.86650600000001,
2440,NEAR WEST SIDE,,Archi-Treasures,SFSP,ACTIVE,,,,41.8636589,
2441,LOOP,,After School MattersGallery 37,SFSP,ACTIVE,,,,41.884820700000006,
2442,LOOP,,ASM Millennium Park,SFSP,ACTIVE,,,,41.8815778,
2443,HUMBOLDT PARK,,A. Wright Enterprises,KIDS CAFE,INACTIVEFB,,,,41.898950799999994,
2444,AUSTIN,,Because I Care,SFSP,ACTIVE,,,,41.894586100000005,
2445,NORTH LAWNDALE,,Family Focus Lawndale,CACFP,ACTIVE,,,,41.869404700000004,
2446,AUSTIN,,Build Inc.,SFSP,ACTIVE,,,,41.8731717,
2447,CHICAGO LAWN,,New Hope Luthern School,KIDS CAFE,INACTIVEFB,,,,41.776881200000005,
2448,SOUTH HOLLAND,,PRC Learning Center,SFSP,ACTIVE,,,,41.7125396,
2449,LOWER WEST SIDE,,Casa Juan Diego,SFSP,ACTIVE,,,,41.854586,
2450,UPTOWN,,Chinese Mutual Aid,SFSP,ACTIVE,,,,41.973474100000004,
2451,HUMBOLDT PARK,,St. Francis of  Assisi,SFSP,ACTIVE,,,,41.866978,
2452,NEAR WEST SIDE,,CPL - Mabel Manning Branch,SFSP,ACTIVE,,,,41.8810304,
2453,HUMBOLDT PARK,,"Intercessor, Inc.",KIDS CAFE,INACTIVEFB,,,,41.895568100000006,
2454,NEAR WEST SIDE,,HHW School for the Performing,SFSP,INACTIVEFB,,,,41.871109000000004,
2455,LOOP,,Hands Together Heart to Art,SFSP,ACTIVE,,,,41.8765583,
2456,OAK PARK,,New Life Ministries,SFSP,ACTIVE,,,,41.8000852,
2457,NEW CITY,,Sherman Park Branch Library,SFSP,ACTIVE,,,,41.7948369,
2458,AUSTIN,,Christian Service Center,SFSP,ACTIVE,,,,41.8820355,
2459,AUSTIN,,Second Chance Community Org,SFSP,ACTIVE,,,,41.9094222,
2460,GRAND BOULEVARD,,Greater King David,KIDS CAFE,INACTIVEFB,,,,41.805005,
2461,WEST ENGLEWOOD,,Church of God Community Day,SFSP,ACTIVE,,,,41.7724063,
2462,NORTH LAWNDALE,,Henson Elementary,HKM,INACTIVEAG,,,,41.8636018,
2463,WASHINGTON PARK,,Burke Elementary,HKM,ACTIVE,,,,41.7968952,
2464,NEW CITY,,Chavez Elementary,HKM,ACTIVE,,,,41.807382399999995,
2465,HUMBOLDT PARK,,Piccolo Specialty School,HKM,INACTIVEFB,,,,41.9003237,
2466,EAST GARFIELD PARK,,Beidler Elementary,HKM,ACTIVE,,,,41.8851078,
2467,HUMBOLDT PARK,,Ryerson Elementary,HKM,INACTIVEAG,,,,41.893060399999996,
2468,EAST GARFIELD PARK,,Gregory Elementary School,HKM,ACTIVE,,,,41.8703954,
2469,HUMBOLDT PARK,,Ward Elementary,HKM,INACTIVEFB,,,,41.893060399999996,
2470,NEAR WEST SIDE,,Simpson Academy,HKM,ACTIVE,,,,41.864614200000005,
2471,AUSTIN,,Spencer Technology Academy,HKM,ACTIVE,,,,41.8850409,
2472,WEST GARFIELD PARK,,New Morning Star MBC Pantry,GCFD-MP,INACTIVEFB,,,,41.877742600000005,
2473,WEST GARFIELD PARK,,Holy Temple Community Church,GCFD-MP,INACTIVEFB,,,,41.8734355,
2474,NORTH LAWNDALE,,Harmony Community Baptist Chur,GCFD-MP,INACTIVEAG,,,,41.8546396,
2475,NORTH LAWNDALE,,Family Focus Lawndale,GCFD-MP,ACTIVE,,,,41.869404700000004,
2476,WEST ENGLEWOOD,,Operation Blessing Evening Str,GCFD-MP,ACTIVE,,,,41.7870155,
2477,GRAND BOULEVARD,,St. Elizabeth Church SVDP,GCFD-MP,ACTIVE,,,,41.820122,
2478,DOUGLAS,,St. James Food Pantry,GCFD-MP,ACTIVE,,,,41.8416838,
2479,NEAR NORTH SIDE,,Evergreen Tower,GCFD-MP,INACTIVEFB,,,,41.9067228,
2480,NORTH LAWNDALE,,Manna Food Pantry,GCFD-MP,INACTIVEFB,,,,41.863846,
2481,NEAR WEST SIDE,,First Baptist Congregational,GCFD-MP,ACTIVE,,,,41.8829897,
2482,MAYWOOD,,First Christian Church,GCFD-MP,INACTIVEFB,,,,41.87861530000001,
2483,CHICAGO LAWN,,Rios De Agua Vida,FOODBOX,INACTIVEFB,,,,41.7814341,
2484,ENGLEWOOD,,New Jerusalem Pentecostal Chur,FOODBOX,INACTIVEFB,,,,41.7812973,
2485,EAST GARFIELD PARK,,Garfield Park-DFSS Service Fai,FOODBOX,INACTIVEFB,,,,41.8814165,
2486,ENGLEWOOD,,New Eden Baptist,FOODBOX,INACTIVEFB,,,,41.787306,
2487,CHICAGO LAWN,,Southwest Center,FOODBOX,INACTIVEFB,,,,41.782027899999996,
2488,EAST GARFIELD PARK,,Sunlight of the Spirit,GCFD-MP,INACTIVEAG,,,,41.886916799999995,
2489,AUSTIN,,Hope Food Pantry,GCFD-MP,ACTIVE,,,,41.896842,
2490,AUSTIN,,Austin Center,FOODBOX,INACTIVEFB,,,,41.8737955,
2491,DOUGLAS,,Apostolic Faith Church,FOODBOX,INACTIVEFB,,,,41.82474089999999,
2492,WASHINGTON PARK,,KLEO Community Family Life,GCFD-MP,ACTIVE,,,,41.7940972,
2493,HUMBOLDT PARK,,Our Lady of the Angels,GCFD-MP,ACTIVE,,,,41.896063700000006,
2494,NORTH LAWNDALE,,Full Gospel Outreach Ministrie,FOODBOX,INACTIVEFB,,,,41.854788,
2495,AUSTIN,,Star of David Outreach,FOODBOX,INACTIVEFB,,,,41.9020009,
2496,EAST GARFIELD PARK,,Marillac House Food Pantry,FOODBOX,INACTIVEFB,,,,41.877124,
2497,GRAND BOULEVARD,,St. John Church Baptist,FOODBOX,INACTIVEFB,,,,41.8067146,
2498,NORTH LAWNDALE,,Hopewell Church /Pilgrm Baptis,FOODBOX,INACTIVEFB,,,,41.8621408,
2499,NEAR WEST SIDE,,St. Malachy Church,GCFD-MP,ACTIVE,,,,41.8831392,
2500,MAYWOOD,,CT Baker Performing Arts Cntr,GCFD-MP,INACTIVEFB,,,,41.884170700000006,
2501,SOUTH LAWNDALE,,Shedd Park,FOODBOX,INACTIVEFB,,,,41.8498455,
2502,EAST GARFIELD PARK,,Altgeld Park,FOODBOX,INACTIVEFB,,,,41.874735799999996,
2503,MAYWOOD,,Vision of Restoration,GCFD-MP,INACTIVEFB,,,,41.8787086,
2504,WEST ENGLEWOOD,,Mount Olive Baptist Church,GCFD-MP,INACTIVEFB,,,,41.777801200000006,
2505,NORTH LAWNDALE,,Worship Warming Center,GCFD-MP,ACTIVE,,,,41.855012200000004,
2506,MAYWOOD,,Vision of Restoration,GCFD-PM,INACTIVEFB,,,,41.8787086,
2507,NEAR WEST SIDE,,Jesse Brown V.A.M.C.,GCFD-MP,INACTIVEFB,,,,41.870223700000004,
2508,NEW CITY,,Chavez School,N4K,INACTIVEAG,,,,41.807382399999995,
2509,NORTH LAWNDALE,,Crown School,N4K,INACTIVEAG,,,,41.852819000000004,
2510,NORTH LAWNDALE,,Herzl School,N4K,INACTIVEAG,,,,41.86150070000001,
2511,NEW CITY,,Libby School,N4K,INACTIVEAG,,,,41.7972148,
2512,HUMBOLDT PARK,,Ryerson School,N4K,INACTIVEAG,,,,41.893060399999996,
2513,ENGLEWOOD,,Nicholson School,N4K,INACTIVEAG,,,,41.7844599,
2514,AUSTIN,,Emmet School,N4K,INACTIVEAG,,,,41.880931200000006,
2515,HUMBOLDT PARK,,Morton School,N4K,INACTIVEAG,,,,41.88925039999999,
2516,NORTH LAWNDALE,,Henson School,N4K,INACTIVEAG,,,,41.8636018,
2517,NORTH LAWNDALE,,Chalmers School,N4K,INACTIVEAG,,,,41.8661963,
2518,WEST GARFIELD PARK,,Sumner School,N4K,INACTIVEAG,,,,41.8705602,
2519,EAST GARFIELD PARK,,Beidler-Central Memorial BC,N4K,INACTIVEAG,,,,41.885772700000004,
2520,EAST GARFIELD PARK,,Faraday School,N4K,INACTIVEAG,,,,41.8798883,
2521,ENGLEWOOD,,Nicholson Elementary,N4K,INACTIVEFB,,,,41.7844599,
2522,NEW CITY,,Libby Elementary,N4K,INACTIVEFB,,,,41.7972148,
2523,AUSTIN,,Emmett Elementary,N4K,INACTIVEAG,,,,41.880931200000006,
2524,NORTH LAWNDALE,,Herzl Elementary,N4K,INACTIVEFB,,,,41.86150070000001,
2525,HUMBOLDT PARK,,Morton School of Excellence,N4K,INACTIVEAG,,,,41.88925039999999,
2526,NORTH LAWNDALE,,Chalmers Elementary,N4K,INACTIVEFB,,,,41.8661963,
2527,NORTH LAWNDALE,,Henson Elementary,N4K,INACTIVEFB,,,,41.8636018,
2528,HUMBOLDT PARK,,Ryerson Elementary,N4K,INACTIVEFB,,,,41.893060399999996,
2529,WEST GARFIELD PARK,,Sumner Elementary,N4K,INACTIVEFB,,,,41.8705602,
2530,EAST GARFIELD PARK,,Beidler Elementary,N4K,INACTIVEFB,,,,41.8851078,
2531,NORTH LAWNDALE,,Crown Elementary,N4K,INACTIVEFB,,,,41.852819000000004,
2532,EAST GARFIELD PARK,,Faraday Elementary,N4K,INACTIVEFB,,,,41.8798883,
2533,NEW CITY,,Chavez Elementary,N4K,INACTIVEFB,,,,41.807382399999995,
2534,WEST TOWN,,Chopin Elementary School,N4K,INACTIVEFB,,,,41.8970977,
2535,HUMBOLDT PARK,,Nobel Elementary School,N4K,INACTIVEFB,,,,41.906239299999996,
2536,CHICAGO LAWN,,Marquette Elementary,N4K,INACTIVEFB,,,,41.7754115,
2537,NEW CITY,,Sherman School of Excellence,N4K,INACTIVEFB,,,,41.8000323,
2538,NEAR WEST SIDE,,St. Malachy School,N4K,INACTIVEFB,,,,41.8831392,
2539,WEST TOWN,,Onward House,ONSITE,INACTIVEFB,,,,41.892450200000006,
2540,DOUGLAS,,St. James Food Pantry,ONSITE,INACTIVEFB,,,,41.8416838,
2541,KENWOOD,,Kenwood Oakland Community Org,ONSITE,INACTIVEFB,,,,41.8168891,
2542,NEAR NORTH SIDE,,LaSalle St Church Sr Program,ONSITE,INACTIVEFB,,,,41.902604499999995,
2543,EAST GARFIELD PARK,,House of Mary & Joseph,ONSITE,INACTIVEFB,,,,41.873805100000006,
2544,NEAR WEST SIDE,,Pacific Garden Mission,ONSITE,INACTIVEFB,,,,41.86197689999999,
2545,GRAND BOULEVARD,,Firman Community Services,ONSITE,INACTIVEFB,,,,41.809779,
2546,WEST ENGLEWOOD,,We Do Care,ONSITE,INACTIVEFB,,,,41.768749,
2547,WEST GARFIELD PARK,,Primo Center for Women & Child,ONSITE,INACTIVEFB,,,,41.881805,
2548,NEAR NORTH SIDE,,St. Matthew Child Advocate,ONSITE,INACTIVEFB,,,,41.9008902,
2549,AUSTIN,,Habilitative Systems Inc.,ONSITE,INACTIVEFB,,,,41.8746004,
