id,Program Type,Program Name,Community Area,Activity Status,lat,lon
1884,PANTRY,Lincoln Square Friendship Ctn,Lincoln Square,ACTIVE,41.9684473,-87.6975983
1885,PANTRY,St. John Lutheran Church,Portage Park,ACTIVE,41.960296,-87.7516672
1886,PANTRY,The Holy Order of Cherubim and,Albany Park,ACTIVE,41.9699493,-87.71010930000001
1887,PANTRY,Leyden Family Services,Franklin Park,ACTIVE,41.9302719,-87.880254
1888,GROUP HOME,WSMR/Austin Special (Rosie's),Jefferson Park,INACTIVEFB,41.977652,-87.75588379999999
1889,GROUP HOME,WSMRCA/Austin Special,Jefferson Park,INACTIVEFB,41.977562,-87.75607099999999
1890,SHELTER,Northside Housing,Lake View,INACTIVEFB,41.9470852,-87.65093259999999
1891,SHELTER,Deborah's Place- Marah's,Lake View,ACTIVE,41.9351806,-87.66502729999999
1892,SHELTER,Madonna House-Catho. Charities,Lake View,ACTIVE,41.9513433,-87.657553
1893,SHELTER,Greenhouse Shelter,West Town,ACTIVE,41.9101209,-87.68180799999999
1894,SHELTER,Deborah's Place-Irene,West Town,INACTIVEAG,41.9130296,-87.6819395
1895,SHELTER,Little Srs. of the Poor,Lincoln Park,INACTIVEFB,41.9242391,-87.66007499999999
1896,GROUP HOME,Healthcare Alternative Sys 2,Logan Square,ACTIVE,41.9152499,-87.68544659999999
1897,SHELTER,Little Sisters of the Poor,Lincoln Park,INACTIVEFB,41.9242391,-87.66007499999999
1898,SHELTER,Thresholds - Dincin Center,Lincoln Park,INACTIVEFB,41.9315216,-87.639764
1899,SHELTER,TSA: Clybourn Ave,Lincoln Park,ACTIVE,41.9229675,-87.66652599999999
1900,SHELTER,The Night Ministries II,Lake View,ACTIVE,41.9414241,-87.6521551
1901,SOUP KITCH,TSA: Irving Park SK,Irving Park,INACTIVEAG,41.9552157,-87.72796050000001
1902,SOUP KITCH,Our Lady of Lourdes SK,Uptown,ACTIVE,41.9664797,-87.6688298
1903,SOUP KITCH,Mount Olive Soup Kitchen,Irving Park,INACTIVEAG,41.9532263,-87.7383132
1904,SOUP KITCH,St. Stanislaus Kostka SK,West Town,ACTIVE,41.9060156,-87.6616638
1905,SOUP KITCH,Franciscan Outreach (Marquard),West Town,ACTIVE,41.9088702,-87.6695227
1906,SOUP KITCH,Thresholds Mother's Project,Lake View,INACTIVEFB,41.940003,-87.65689789999999
1907,SOUP KITCH,Ravenswood Community Svcs SK,Uptown,ACTIVE,41.9651809,-87.67328069999999
1908,SOUP KITCH,Center on Halsted,Lake View,ACTIVE,41.9485684,-87.6498821
1909,SOUP KITCH,American Indian Center,Uptown,ACTIVE,41.9654608,-87.6704354
1910,SOUP KITCH,Thresholds - Dincin Center,Lincoln Park,ACTIVE,41.9315216,-87.639764
1911,SOUP KITCH,New Hope Bible Church,West Town,INACTIVEFB,41.9023246,-87.68187499999999
1912,SOUP KITCH,Fresh 82 Cafe,North Park,INACTIVEFB,41.9861619,-87.72679190000001
1913,SOUP KITCH,St. Teresa of Avila Parish,Lincoln Park,ACTIVE,41.9175797,-87.654697
1914,SENIOR,St. Priscilla Convent,Dunning,INACTIVEFB,41.9451072,-87.8017041
1915,GROUP HOME,Lydia Home Association,Irving Park,INACTIVEAG,41.953954,-87.7359769
1916,SCHOOL,Esperanza Community Services,West Town,ACTIVE,41.8914182,-87.6688319
1917,SEASONAL,Jane Addams Resource Corp,Lincoln Square,INACTIVEFB,41.9626957,-87.6749033
1918,SEASONAL,27th Ward,West Town,INACTIVEFB,41.895831,-87.664433
1919,PANTRY,Thresholds Bridge Deaf North,Lincoln Square,INACTIVEAG,41.9690507,-87.69903219999999
1920,SHELTER,Norwood Crossing,Norwood Park,INACTIVEFB,41.9909323,-87.8001599
1921,PANTRY,Trinity Services Inc.,Des Plaines,INACTIVEFB,42.0142746,-87.9116157
1922,SPECIAL,St. Mary of Providence School,Portage Park,ACTIVE,41.95761,-87.777537
1923,SOUP KITCH,Thresholds Young Adult Program,North Center,INACTIVEFB,41.9583672,-87.681309
1924,PANTRY,Lakeview Pantry-HOME DELIVERY,Lake View,ACTIVE,41.9539968,-87.6541058
1925,SPECIAL,New Horizon Center,Dunning,INACTIVEFB,41.9586877,-87.7957466
1926,SPECIAL,Irving Park YMCA,Irving Park,INACTIVEAG,41.953171,-87.73489239999999
1927,SPECIAL,Erie House,West Town,INACTIVEAG,41.8931702,-87.66141669999999
1928,SENIOR,Bristol Senior Apartments,Lake View,INACTIVEFB,41.9429651,-87.64073739999999
1929,SENIOR,Lidia Pucinska Senior Apts,West Town,INACTIVEFB,41.897516,-87.6643919
1930,GCFD-PRO,Lathrop Elderly Apartments,Lincoln Park,INACTIVEFB,41.9308048,-87.6799273
1931,SENIOR,American Indian Center,Uptown,INACTIVEAG,41.9654608,-87.6704354
1932,SENIORPRO,St. Vincent DePaul Residences,North Center,ACTIVE,41.9552205,-87.6867146
1933,SENIOR,Lathrop Elderly Apartments,Lincoln Park,INACTIVEFB,41.9308048,-87.6799273
1934,SENIOR,Levy Senior Center,Lincoln Square,ACTIVE,41.9684689,-87.6796279
1935,SENIORPRO,Lathrop Elderly Apts,Lincoln Park,ACTIVE,41.9308048,-87.6799273
1936,SENIORBOX,Franklin Tower Apts,Franklin Park,ACTIVE,41.93496469999999,-87.8643487
1937,SENIORPRO,Lidia Pucinska Senior Apts,West Town,ACTIVE,41.897516,-87.6643919
1938,SENIORBOX,Silent Cooperative Apartments,North Center,ACTIVE,41.939885,-87.6911492
1939,CACFP,Buehler YMCA at Falcon Park,Palatine,INACTIVEAG,42.1496919,-88.0309343
1940,CACFP,Buehler YMCA at Falcon Park,Palatine,ACTIVE,42.1496919,-88.0309343
1941,GCFD-MP,The Chapel Palatine,Palatine,INACTIVEAG,42.1183256,-88.0630345
1942,ONSITE,Wings Program Inc.,Rolling Meadows,INACTIVEFB,42.0944307,-88.0344939
1943,ONSITE,Palatine Township,Palatine,INACTIVEFB,42.0971579,-88.0630214
1944,GCFD-PM,Holy Family Parish,Inverness,ACTIVE,42.1084699,-88.10563599999999
1945,PANTRY,Palatine Township,Palatine,ACTIVE,42.0971579,-88.0630214
1946,SHELTER,Wings Program Inc.,Rolling Meadows,ACTIVE,42.0944307,-88.0344939
1947,SENIORBOX,Greencastle of Palatine,Palatine,ACTIVE,42.1187051,-88.0319841
1948,SENIORBOX,Greencastle of Barrington,Barrington,ACTIVE,42.15416949999999,-88.1293667
1949,FOODBOX,Food Box-First Unity M.B.C.,Washington Park,INACTIVEFB,41.80103099999999,-87.62059409999999
1950,FOODBOX,Food Box-Greater St. John Ch.,East Garfield Park,INACTIVEFB,41.8816417,-87.7040115
1951,FOODBOX,Food Box - Yth Ctr Ch of God,Humboldt Park,INACTIVEFB,41.9032404,-87.71938999999999
1952,FOODBOX,Food-BoxAustin Pple's Actn Ctr,Austin,INACTIVEFB,41.8870216,-87.77328639999999
1953,FOODBOX,Food Box-1st Stdfast Bapt. Ch.,Grand Boulevard,INACTIVEFB,41.81914769999999,-87.61404859999999
1954,FOODBOX,Food Box-Tbrncle of Grace Ch.,North Lawndale,INACTIVEFB,41.86392499999999,-87.727188
1955,FOODBOX,Food Box-New Zion Cty M.B.C.,Austin,INACTIVEFB,41.8891685,-87.7511998
1956,FOODBOX,Food Box-Gtr Dmscus Bapt. Ch.,Austin,INACTIVEFB,41.8734242,-87.7397254
1957,FOODBOX,Food Box-Grace Memorial Church,North Lawndale,INACTIVEFB,41.8607899,-87.73601930000001
1958,FOODBOX,Food Box-St. Matthews Un Mth,Near North Side,INACTIVEFB,41.9008902,-87.6376483
1959,FOODBOX,Food Box-New Macedonia Ch.,Englewood,INACTIVEFB,41.77908499999999,-87.650516
1960,FOODBOX,Food Box-Zion HIll Baptist CH,Near West Side,INACTIVEFB,41.8654994,-87.6663585
1961,FOODBOX,Food Box-Sunlight Outrch Ch.,Grand Boulevard,INACTIVEFB,41.8030282,-87.6190257
1962,FOODBOX,Food Box-Gethsemani Ptcstl Mvt,West Town,INACTIVEFB,41.900382,-87.697188
1963,FOODBOX,Food Box-Steadfast Bapt. Ch.,Grand Boulevard,INACTIVEFB,41.81914769999999,-87.61404859999999
1964,FOODBOX,Food Box-Love Outreach Church,North Lawndale,INACTIVEFB,41.858959,-87.736796
1965,FOODBOX,Food Box-Emergency Services,East Garfield Park,ACTIVE,41.8805104,-87.7065453
1966,FOODBOX,Food Box-MMc Dowell Comm Ctr,New City,INACTIVEFB,41.8011253,-87.6589376
1967,FOODBOX,Food Box- Garf Comm Svc Off,East Garfield Park,ACTIVE,41.8805104,-87.7065453
1968,FOODBOX,Food Box-St. Mary's Church,Austin,INACTIVEFB,41.8729077,-87.75768
1969,FOODBOX,Food Box-Chicago Victory,Humboldt Park,INACTIVEFB,41.8996686,-87.70997899999999
1970,FOODBOX,Food Box- Corinth. Tmpl C.O.G.,West Garfield Park,INACTIVEFB,41.8819536,-87.73254969999999
1971,FOODBOX,Food Box - CDHS Meals Program,Near West Side,INACTIVEFB,41.87983819999999,-87.66545409999999
1972,FOODBOX,Food Box-Firma Community Ser,Grand Boulevard,INACTIVEFB,41.8089912,-87.6258265
1973,FOODBOX,Food Box-Firman Community Ser,Grand Boulevard,INACTIVEFB,41.8089912,-87.6258265
1974,FOODBOX,Foodbox - Firman/2,Grand Boulevard,INACTIVEFB,41.809779,-87.6274847
1975,FOODBOX,Food Box-Atonement Covenant Ch,West Englewood,INACTIVEFB,41.766601,-87.6610819
1976,FOODBOX,Food Box-Firman/2,Grand Boulevard,INACTIVEFB,41.809779,-87.6274847
1977,FOODBOX,Food Box- American Red Cross,West Town,INACTIVEFB,41.89246929999999,-87.6572077
1978,FOODBOX,Food Box-Atonement Covenant Ch,West Englewood,INACTIVEFB,41.766601,-87.6610819
1979,FOODBOX,Food Box-For Your Consciousnes,New City,INACTIVEFB,41.800995,-87.673022
1980,FOODBOX,Food Box-Sherman Park District,New City,INACTIVEFB,41.79926700000001,-87.6586284
1981,FOODBOX,Food Box-Metropolitan Communit,Grand Boulevard,INACTIVEFB,41.8108454,-87.6200905
1982,FOODBOX,Food Box-Apostolic Faith Churc,Douglas,INACTIVEFB,41.82474089999999,-87.6212582
1983,FOODBOX,Hopewell Primitive Baptist Chu,North Lawndale,INACTIVEFB,41.8621408,-87.7339736
1984,FOODBOX,Mt. Pilgrim Primitave Baptist,Austin,INACTIVEFB,41.8944054,-87.7543536
1985,CDHS-PRO,Night Ministry/Open Door Emerg,West Town,ACTIVE,41.9018067,-87.6628254
1986,CDHS-PRO,Circle Urban Ministries,Austin,INACTIVEFB,41.882799,-87.76611100000001
1987,CDHS-PRO,Interim Housing,Near West Side,ACTIVE,41.883602,-87.6512044
1988,CDHS-PRO,Deborah's Place/Dolores Safe H,Near North Side,ACTIVE,41.9102067,-87.6389377
1989,CDHS-PRO,Lena Washington Food & Shelter,North Lawndale,INACTIVEFB,41.8586938,-87.71000699999999
1990,CDHS-PRO,Grace House (St. Leonards),Near West Side,ACTIVE,41.8785297,-87.67183159999999
1991,CDHS-PRO,Walls Memorial,East Garfield Park,INACTIVEFB,41.8782843,-87.7015089
1992,CDHS-PRO,Tab House West,East Garfield Park,ACTIVE,41.8829086,-87.693711
1993,CDHS-PRO,House of Mary & Joseph/Francis,East Garfield Park,ACTIVE,41.8738051,-87.6945448
1994,CDHS-PRO,A Safe Haven Foundation: CP,North Lawndale,ACTIVE,41.8668339,-87.69551969999999
1995,CDHS-PRO,Breakthrough Urban Ministries,Humboldt Park,INACTIVEAG,41.8885558,-87.71400659999999
1996,CDHS-PRO,The Boulevard of Chicago the,Humboldt Park,ACTIVE,41.8905594,-87.71347229999999
1997,CDHS-PRO,Hope House,North Lawndale,ACTIVE,41.8660128,-87.7151514
1998,CDHS-PRO,Teen Living Pro/Belfort,Douglas,ACTIVE,41.826294,-87.621307
1999,CDHS-PRO,Breakthrough Urban Ministries,Humboldt Park,ACTIVE,41.8885558,-87.71400659999999
2000,CDHS-PRO,Primo Center for Women & Child,West Garfield Park,INACTIVEFB,41.881805,-87.7323694
2001,CDHS-PRO,The Ark,Austin,INACTIVEFB,41.901353,-87.75119699999999
2002,CDHS-PRO,You Can Make It,New City,ACTIVE,41.7995354,-87.650443
2003,CDHS-PRO,Washington/King Resources Cent,Washington Park,INACTIVEFB,41.7909735,-87.6266977
2004,CDHS-PRO,Helping Arms,Englewood,ACTIVE,41.7873426,-87.64963589999999
2005,CDHS-PRO,Olive Branch Mission,Chicago Lawn,ACTIVE,41.7788866,-87.682664
2006,CDHS-PRO,Neopolitan Lighthouse/Domestic,Humboldt Park,ACTIVE,41.894198,-87.708595
2007,CDHS-PRO,Independent Living/YMCA of Met,Austin,ACTIVE,41.8896546,-87.76466789999999
2008,CDHS-PRO,SRHAC,Austin,ACTIVE,41.8896546,-87.76466789999999
2009,CDHS-PRO,Clara's House,West Englewood,ACTIVE,41.77943399999999,-87.66511109999999
2010,DAY CARE,"Lee's Child Care Center, Inc.",Broadview,INACTIVEFB,41.86695,-87.66162399999999
2011,DAY CARE,God Loves Little Children I,Hillside,INACTIVEFB,41.87756299999999,-87.901738
2012,DAY CARE,Marillac House Day Care,East Garfield Park,INACTIVEFB,41.8778556,-87.6991705
2013,SCHOOL,ST. THOMAS: HEADSTART,Douglas,INACTIVEAG,41.8254637,-87.62356129999999
2014,DAY CARE,"Childrens Program, The",Near South Side,INACTIVEFB,41.8645769,-87.62406849999999
2015,DAY CARE,Citizens Commty/Juvenile Court,Near West Side,INACTIVEFB,41.8676584,-87.6810108
2016,SCHOOL,Chase House Rose Hill,East Garfield Park,INACTIVEAG,41.8717757,-87.69874899999999
2017,DAY CARE,GREATER HOLY TEMPLE HEADSTART,Austin,INACTIVEAG,41.8887027,-87.7679837
2018,DAY CARE,Loyola Children's Rm- Maybrook,Maywood,INACTIVEFB,41.8733921,-87.8265112
2019,DAY CARE,Marillac House - Daycare,East Garfield Park,INACTIVEFB,41.8778556,-87.6991705
2020,FOODBOX,Sunlight of The Spirit,East Garfield Park,INACTIVEFB,41.8869168,-87.70628579999999
2021,FOODBOX,Hope Food Pantry,Austin,INACTIVEAG,41.89655,-87.7730184
2022,FOODBOX,Harmony Community Baptist Chur,North Lawndale,INACTIVEFB,41.8546396,-87.7166991
2023,FOODBOX,Star of David Outreach,Austin,INACTIVEFB,41.9020009,-87.7645221
2024,FOODBOX,Marillac House Food Pantry,East Garfield Park,INACTIVEFB,41.877124,-87.698431
2025,FOODBOX,Road to Righteousness,West Garfield Park,INACTIVEFB,41.8807918,-87.7343897
2026,FOODBOX,St. Mark ICC - Food Pantry,Austin,INACTIVEFB,41.8960464,-87.75346619999999
2027,FOODBOX,Holy Temple Community Church,West Garfield Park,INACTIVEFB,41.8734355,-87.7381035
2028,ONSITE,Our Lady of the Angels,Humboldt Park,INACTIVEFB,41.8959783,-87.7212112
2043,PANTRY,"Greater Chicago Committe ,The",West Garfield Park,INACTIVEAG,41.88152059999999,-87.739915
2044,PANTRY,Vital Bridges West Side,West Garfield Park,ACTIVE,41.8853355,-87.729208
2045,PANTRY,Vital Bridges Oak Park,Oak Park,INACTIVEFB,41.8727978,-87.7840258
2046,KIDS CAFE,Fraternite Notre Dame,Austin,INACTIVEAG,41.8895087,-87.76560870000002
2047,SFSP,Chicago Lights Summer Day,Near North Side,ACTIVE,41.8987576,-87.62514829999999
2048,KIDS CAFE,Beatrice Caffrey Youth Service,Grand Boulevard,INACTIVEFB,41.8049156,-87.61693799999999
2049,KIDS CAFE,Primo Center for Women & Child,West Garfield Park,INACTIVEFB,41.881805,-87.7323694
2050,SOUP KITCH,Kenwood Oakland Community Org,Kenwood,INACTIVEFB,41.8168891,-87.6014601
2051,KIDS CAFE,Chicago Fellowship of Friends,Near North Side,INACTIVEAG,41.90023,-87.64170899999999
2052,KIDS CAFE,Centers for New Horizons-KC,Grand Boulevard,INACTIVEAG,41.8136326,-87.6234513
2053,KIDS CAFE,Lawndale Christian Dev't Corp.,North Lawndale,INACTIVEFB,41.8521006,-87.7207967
2054,CACFP,Westside Health Authority,Austin,ACTIVE,41.902013,-87.762433
2055,CACFP,Breakthrough Urban Ministries,East Garfield Park,ACTIVE,41.8877809,-87.70996199999999
2056,SFSP,Kenwood Oakland  Comm - KC,Kenwood,ACTIVE,41.8142925,-87.5972855
2057,KIDS CAFE,Girls in the Game- Union Park,Near West Side,INACTIVEAG,41.8851415,-87.666066
2058,CACFP,CYC: Elliott Donnelley Center,Grand Boulevard,ACTIVE,41.8788838,-87.6265434
2059,CACFP,Little Black Pearl,Kenwood,INACTIVEAG,41.8099526,-87.5996411
2060,KIDS CAFE,Agape Youth Development,East Garfield Park,INACTIVEAG,41.877024,-87.709991
2061,KIDS CAFE,Douglass High School,Austin,INACTIVEFB,41.8899599,-87.766669
2062,SFSP,Friendship Baptist Church,Austin,ACTIVE,41.8769099,-87.7553587
2063,KIDS CAFE,North Lawndale YMCA KC,North Lawndale,INACTIVEFB,41.8696286,-87.7125976
2064,CACFP,CYC ABC Polk Brothers,North Lawndale,ACTIVE,41.863846,-87.7111463
2065,KIDS CAFE,CYC: BBR Kids Cafe,North Lawndale,INACTIVEAG,41.85973389999999,-87.72024429999999
2066,KIDS CAFE,Perspectives Charter School,Near South Side,INACTIVEFB,41.8562639,-87.6281025
2067,CACFP,Young Men's Educational Ntwk,North Lawndale,INACTIVEAG,41.8648675,-87.72478029999999
2068,KIDS CAFE,Rhema Community Development,Austin,INACTIVEFB,41.8913006,-87.7629627
2069,KIDS CAFE,Austin YMCA,Austin,INACTIVEFB,41.8896546,-87.76466789999999
2070,KIDS CAFE,Walls Memorial Community Light,East Garfield Park,INACTIVEAG,41.8782843,-87.7015089
2071,CACFP,Marillac House,East Garfield Park,ACTIVE,41.877124,-87.698431
2072,CACFP,St. Agatha Family Empowerment,North Lawndale,ACTIVE,41.8621559,-87.7051943
2073,CACFP,Kelly Hall YMCA Kids Cafe,Humboldt Park,ACTIVE,41.8960637,-87.72155939999999
2074,KIDS CAFE,S.A.F.E.  St Agatha's,North Lawndale,INACTIVEAG,41.8621559,-87.7051943
2075,KIDS CAFE,KLEO Community Life Center,Washington Park,INACTIVEFB,41.7940972,-87.6217427
2076,KIDS CAFE,Imagine Englewood,New City,INACTIVEAG,41.7941649,-87.67161840000001
2077,KIDS CAFE,Sherwood Park,Englewood,INACTIVEFB,41.7905907,-87.6340628
2078,KIDS CAFE,Lindbolm Park,West Englewood,INACTIVEFB,41.7834138,-87.6746801
2079,KIDS CAFE,Destiny Systems Inc,Englewood,INACTIVEAG,41.5712842,-87.7291192
2080,CACFP,KLEO Community Family Life,Washington Park,ACTIVE,41.7940972,-87.6217427
2081,KIDS CAFE,For My People (CM),West Englewood,INACTIVEFB,41.7655535,-87.66949180000002
2082,KIDS CAFE,Dime Child Foundation (CM),Douglas,INACTIVEFB,41.8409791,-87.62481249999999
2083,CACFP,Mercy Housing Lakefront,Austin,ACTIVE,41.8773421,-87.74898639999999
2084,KIDS CAFE,Hope of Youth (CM),Austin,INACTIVEFB,41.896842,-87.7725619
2085,CACFP,Amundsen Park  (CPD),Austin,ACTIVE,41.9133813,-87.78027480000002
2086,CACFP,Columbus Park (CPD),Austin,ACTIVE,41.8737893,-87.76496130000001
2087,CACFP,Better Boys Foundation,North Lawndale,ACTIVE,41.8603602,-87.72533949999999
2088,KIDS CAFE,Believe in Thine Heart,West Englewood,INACTIVEFB,41.7847965,-87.6646449
2089,KIDS CAFE,TSA: Midwest Corps,Near West Side,INACTIVEFB,41.8804856,-87.6892878
2090,KIDS CAFE,Ohio & Harding Playlot,Humboldt Park,INACTIVEFB,41.892018,-87.7244
2091,KIDS CAFE,West Englewood Chicago,West Englewood,INACTIVEFB,41.77907640000001,-87.6684425
2092,KIDS CAFE,Plato Learning Academy,Austin,INACTIVEFB,41.8725092,-87.76359540000001
2093,KIDS CAFE,New Mt. Pilgrim Baptist Church,West Garfield Park,INACTIVEFB,41.8816327,-87.7332965
2094,KIDS CAFE,TSA: Chicago Temple,Near West Side,INACTIVEFB,41.8817735,-87.665273
2095,KIDS CAFE,Cease Fire West,Humboldt Park,INACTIVEFB,41.8956579,-87.71421389999999
2096,CACFP,Chicago West Side Christian Sc,North Lawndale,ACTIVE,41.8652136,-87.7254663
2097,KIDS CAFE,Ashunti Community Resource Ctr,North Lawndale,INACTIVEFB,41.8588947,-87.7343053
2098,KIDS CAFE,McCormickTribuneYMCA 2- Suder,Near West Side,INACTIVEAG,41.8833296,-87.6776146
2099,KIDS CAFE,Near West Side CDC,Near West Side,INACTIVEFB,41.8838491,-87.67858129999999
2100,KIDS CAFE,Coppin Community Center,Washington Park,INACTIVEAG,41.792052,-87.6219
2101,KIDS CAFE,Renaissance Collaborative,Washington Park,INACTIVEAG,41.7987362,-87.6173583
2102,CACFP,Mt. Moriah Learning Center,Forest Park,INACTIVEAG,41.87757550000001,-87.8095173
2103,KIDS CAFE,Generations Community,Douglas,INACTIVEAG,41.82474089999999,-87.6212582
2104,SFSP,Family Focus- Lawndale,North Lawndale,ACTIVE,41.8694047,-87.71376409999999
2105,KIDS CAFE,McCormick Tribune YMCA,Near West Side,INACTIVEFB,41.8765669,-87.68505669999999
2106,KIDS CAFE,Mt. Moriah Learning Center,Forest Park,INACTIVEFB,41.87757550000001,-87.8095173
2107,SFSP,Golden Sugar,West Englewood,ACTIVE,41.7928134,-87.6642431
2108,SFSP,UIC School - Theatre Camp,Near West Side,ACTIVE,41.87044969999999,-87.66748539999999
2109,SFSP,The Salvation Army Midwest,East Garfield Park,ACTIVE,41.972838,-87.728657
2110,KIDS CAFE,Burnett School of Performing,Douglas,INACTIVEFB,41.8254637,-87.62356129999999
2111,KIDS CAFE,Charles Hayes Investment,Grand Boulevard,INACTIVEFB,41.8132497,-87.6158816
2112,SFSP,"Connections to the Future, Inc",Austin,ACTIVE,41.8982946,-87.7628374
2113,KIDS CAFE,Greater St. Paul AME Church,North Lawndale,INACTIVEFB,41.8517655,-87.73122269999999
2114,SFSP,Chicago Housing Authority -,South Lawndale,ACTIVE,41.8313852,-87.62722149999999
2115,SFSP,Chicago Housing Authority -,Oakland,ACTIVE,41.8230011,-87.6020503
2116,SFSP,Chicago Housing Authority -,Near West Side,INACTIVEAG,41.8837404,-87.6809863
2117,SFSP,Chicago Housing Authority -,Fuller Park,ACTIVE,41.8179637,-87.63568
2119,KIDS CAFE,Chicago Housing Authority -,Near West Side,INACTIVEFB,41.8649018,-87.66043429999999
2120,KIDS CAFE,CPL - Kelly Branch,Englewood,INACTIVEFB,41.7823938,-87.6373514
2121,KIDS CAFE,Kidz Express NFP,Austin,INACTIVEAG,41.8753631,-87.75525069999999
2122,SFSP,Circle Urban Minstry,Austin,INACTIVEFB,41.8828423,-87.7654123
2123,SFSP,Westside Health Authority,Austin,ACTIVE,41.9020784,-87.7616487
2124,SFSP,Cambridge Camp,Kenwood,ACTIVE,41.8099654,-87.60058049999999
2125,CACFP,Major Adams Comm Committee,Near West Side,INACTIVEFB,41.8838491,-87.67858129999999
2126,SFSP,The Children's Place Assoc,Humboldt Park,ACTIVE,41.89903899999999,-87.7040608
2127,KIDS CAFE,2nd District CPD,Fuller Park,INACTIVEFB,41.801169,-87.6301293
2128,SFSP,Garfield Park Comm Worship Ctr,West Garfield Park,ACTIVE,41.8772902,-87.7281697
2129,KIDS CAFE,Garfield Park Comm Council,East Garfield Park,INACTIVEFB,41.8832265,-87.71056449999999
2130,SFSP,St. Paul Church Summer Camp,Grand Boulevard,ACTIVE,41.812296,-87.625001
2131,SFSP,Jackson Blvd Christian Church,Near West Side,ACTIVE,41.8773092,-87.687017
2132,SFSP,Westlawn Gospel Chapel,North Lawndale,ACTIVE,41.8530899,-87.7120238
2133,KIDS CAFE,TSA: Chicago Temple,Near West Side,INACTIVEFB,41.8817735,-87.665273
2134,SFSP,House Development Corporation,North Lawndale,ACTIVE,41.852371,-87.7197159
2135,KIDS CAFE,New Evangelical Bible Church,Austin,INACTIVEFB,41.882234,-87.7415729
2136,SFSP,CHA-Dawson Technical Institute,Near North Side,ACTIVE,41.8227741,-87.6259986
2137,SFSP,CHA-Westside Learning Center,West Garfield Park,ACTIVE,41.8812776,-87.7411348
2138,KIDS CAFE,CHA - Brooks/Roosevelt Square,Near West Side,INACTIVEFB,41.8641168,-87.66128030000002
2139,SFSP,CHA- Washington Park Prarie,Grand Boulevard,ACTIVE,41.8213985,-87.61991929999999
2140,SFSP,CHA - Dearborn Federal,Armour Square,ACTIVE,39.6632275,-105.0251377
2141,SFSP,CHA- Dearborn 2701,Douglas,ACTIVE,41.843979,-87.6280641
2142,SFSP,CHA- Cabrini,Near North Side,ACTIVE,41.8987602,-87.64193089999999
2143,SFSP,CHA - SSW Homan,North Lawndale,ACTIVE,41.8622489,-87.71040649999999
2144,SFSP,CHA- Wentworth Gardens Wells,Armour Square,ACTIVE,41.8273071,-87.632609
2145,SFSP,CHA - Wentworth Gardens 38th,Armour Square,ACTIVE,41.82462659999999,-87.63296009999999
