Activity Status,Program Number,Agency Number,Community Area,Program Type,Program Name,Hours,Contact,Description,Shipping Address,Shipping City,Shipping Zip,Service Areas,Aldermanic Ward,Cook County Commissioner Code,State Rep District,State Senator District,US Congressional District Code,FY13 - Lbs Dist,FY14 - Lbs Dist,FY15 - Lbs Dist,FY16 Lbs Dist,_,FY13 - Inds Serv,FY14 - Inds Serv,FY15 - Inds Serv,FY16  - Inds Serv,_,FY13 - Meals Served (meal programs),FY14 - Meals Served (meal programs),FY15 - Meals Served (meal programs),FY16 Meals Served (meal programs),,
INACTIVEFB,ON00453,A00459,Austin,ONSITE,Fraternite Notre Dame,,Marie Virginia,"Soup Kitchen, Food Pantry & Kids Cafe",502 N Central Ave,Chicago,60644,Cook County,29,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00454,A00460,,ONSITE,God Loves Little Children,Monday-Friday 6A-6P,Rose Hilson,Day care program for infants and children.,4731 Butterfield Rd,Hillside,60162,,,16,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00455,A00461,,ONSITE,Sinai Pschiatry & Behav. Hlth,Mon - Friday 9-5pm the program participates are served meals,Debra Chandler,"Program is for mentally handicapped people. They are served brfst,lunch and snack.",2653 W. Ogden FLr #2,Chgo,60608,,28,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00458,A00464,,ONSITE,NGAG Feed the Hungry Ministry,9am to 1pm,Hattie Hill,Pantry open to general public,1400 North Laramie,Chicago,60651,,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00462,A00468,,ONSITE,The Children's Room Program,8:30am-4:30am MO-FRI.,Ruby Artis,Drop In Center   For Children,1340 SO. Michigan  Ave.,Chicago,60605,,3,2,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00469,A00476,,ONSITE,NAHAMANI FAMILY SERVICE CENTER,,Faye Washington,,1048 North Lawler Avenue,Chicago,60651,,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00485,A00492,,ONSITE,New Saint Mark Church,10am-Noon,Eva Jones,Pantry open to general public,4804 West Polk St.,Chicago,60644,,29,2,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00487,A00494,,ONSITE,J &  R Foundation,2ND  SAT.,Robin Denson,SOUP KITCHEN ONCE A MONTH ONLY,5621 SO. Ashland  Ave,Chicago,,,16,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00495,A00502,West Englewood,ONSITE,Englewood Cares Outreach Min.,Friday: 12:00 pm - 2:00 pm,Reverend Carney,General Public Food Pantry,6005 S Ashland Ave,Chicago,60636,Cook County,16,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00497,A00504,,ONSITE,CBSII-St Mary of Celle,Wednesdays 4P-6P,Diane Johnson,"Pantry open to the general public.  Serves Cicero, Berwyn and Stickney communities.  Provides ID cards for clients who have no forms of identification.  Uses barcode to track client utilization.",1428 South Wesley Avenue,Berwyn,60402,,,16,23,12,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00499,A00507,Humboldt Park,ONSITE,Leslie's Place,"B-7,L-Noon,D-5",Leslie Brown,Shelter for female ex-offenders,1014 N Hamlin Ave,Chicago,60651,,27,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00500,A00508,North Lawndale,ONSITE,Young Men's Educational Ntwk,Afterschool Program Monday -3-6 pm,Michael Trout,After School Program for pre teens & teen boys that assists them with their education,1241 S Pulaski Rd,Chicago,60623,,24,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00512,A00521,Humboldt Park,ONSITE,Mission of Christ Lutheran Ch,Friday: 10:00 am - 12:00 pm,Gwen Washington,General Public Food Pantry. ID Required,1345 N Karlov Ave,Chicago,60651,"N-North Avenue - S-Division, E-Pulaski - W-Kostner",26,8,4,2,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00513,A00522,,ONSITE,St. Rest. #2 MBC Food Pantry,11am-1pm,Ms. Darlene Davis,Pantry open to general public,700 South Pulaski,Chicago,60624,,24,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00518,A00527,New City,ONSITE,Christ Temple COC,1st and 3rd Wednesday: 11:00 am - 1:00 pm,Jinka Arnold,"General Public Food Pantry for Emerggency ,s call the church",5252 S Ashland Ave,Chicago,60609,"N:47th St. - S:59th, E:Loomis - W:Damen",16,11,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00521,A00530,Austin,ONSITE,Healing Temple C.O.G.I.C. #1,Friday: 10:00 am - 12:00 pm,Elizabeth Lockhart,General Public Food Pantry. Clients can visit once a month. ID Required.,4941 W Chicago Ave,Chicago,60651,"Austin: 60651, 60644, 60624, and 60639",37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00524,A00533,New City,ONSITE,For Your Consciousness,Thursday: 5:00 pm - 8:00 pm and Friday: 10:00 am - 1:00 pm,Falicia Campbell,General Public Food Pantry.,1923 W 51st St,Chicago,60609,Cook County,16,11,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00527,A00536,Maywood,ONSITE,Miracle Revival Cathedral,Thursdays 12:00 p.m. to 2:00 p.m.,Terri J. Campbell,Pantry open to general public.  Primarily serves Maywood and Bellwood but will serve individuals from other areas as needed.,2010 St Charles Rd,Maywood,60153,,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00537,A00546,,ONSITE,PEOPLE'S CHURCH OF HARVEST,4th Sat: 9am-noon,Latressa Hines,Pantry open for mass distribution to the general public.,3570 West 5th Avenue,Chicago,60624,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00542,A00551,Des Plaines,ONSITE,Catholic Charities: DesPlaines,monday-friday:10:00-12:00pm,Alzenia Melton,,721 N La Salle Dr,Chicago,60654,,2,12,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00543,A00552,Near North Side,ONSITE,Catholic Charities: Jackson,"Wednesday, Thursday, and Friday: 8:30 am - 12:00 pm; 1:30 pm - 3:00 pm",Charles Cross,General Public Food Pantry.,721 N La Salle Dr,Chicago,60654,Zip Codes: 60612 and 60624,2,12,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00548,A00557,Kenwood,ONSITE,Little Black PearlL WORKSHOP,,Tina Fakrid-Deen,,4200 S Drexel Blvd,Chicago,60653,,4,3,26,13,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00549,A00559,Englewood,ONSITE,Pickens Memorial Temple COGIC,Friday: 6:00 pm - 8:00 pm,Ronald Allen,General Public Food Pantry.  Emergency/on call  Monday - Friday 10:00 am - 2:00 pm,5659 S Union Ave,Chicago,60621,"N: 45th St. - S: 87th St., E: King Drive - W: California",20,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00551,A00561,,ONSITE,THE GREATER CHGO COMMITTEE,"Open Thurs from 11am-1pm, 2-4pm (not open 5th Thurs)",Vaughn Taylor,Closed food pantry from client w/HIV,4549 West Washington Boulevard,Chicago,60644,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00557,A00567,West Englewood,ONSITE,United Faith Temple Pantry,Saturday: 10:00 am - 12:00 pm,Melvin Cosey,General Public Food Pantry.,6005 S Marshfield Ave,Chicago,60636,"Zip Codes: 60629, 60632 and 60636",15,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00558,A00568,,ONSITE,Citizens Center For United SVC,Saturdays 8:30A-10:30A,Tarleda Thomas,"This program is open to the general public.  On the third Sat, the agency is open 8A-10:30A.",4305 St. Charles Road,Bellwood,60104,,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00560,A00570,East Garfield Park,ONSITE,The Joshua Ministries,Tuesday: 11:00 am - 1:00 pm,Shirley Hollingsworth,General Public Food Pantry. Clients may access pantry once a week,1046 Marshall Ave,Bellwood,60104,Closed Program - Franklin (n) -Roosevelt(S); California (E) -Homan (W),,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00566,A00576,Near North Side,ONSITE,Chicago Lights at 4th Pres.,,Stacey Jackson,,126 E Chestnut St,Chicago,60611,,42,3,26,13,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00567,A00577,Austin,ONSITE,Fraternite Notre Dame KC,,Marie Virginia,,502 N Central Ave,Chicago,60644,,29,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00609,A00621,,GROUP HOME,T.A.B. House,"7-7:30am, 11:30-12pm & 5-5:30pm",Cheryl Barnhart-Nix,Homeless Shelter for Women & Children.,2678 W. Washington Blvd.,Chicago,60612,,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00610,A00623,,ONSITE,Maywood SDA Church,"11A-1P Thurs  Open Tues- no official hours, but will come in if there is a need",Lucinda Acker,"Open to the general public of Bellwood, Maywood, Braodview.  Will serve other communities.  Run by older volunteers.",500 S. Second Avenue,Maywood,60153,,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00612,A00631,Oak Park,ONSITE,Vital Bridges Oak Park,Thursday: 11:00 am - 2:00 pm & 2:30 pm - 5:00 pm,Delores Spencer,Pantry serves people living with HIV/AIDS only. Kashaun Callur is in charge of all Vital Brigdes prorgrams and can be reached at 773-885-3983.,350 Harrison St,Oak Park,60304,Closed Program,,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00624,A00649,Near West Side,ONSITE,TSA: Midwest Corps Pantry,Thursday: 10:00 am - 12:00 pm,Stacy Allen,General Public Food Pantry.,20 S Campbell Ave,Chicago,60612,"Zip Codes: 60612, 60624, 60644 and 60651",27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00626,A00652,East Garfield Park,ONSITE,Mt. Sinai MBC Food Pantry,Saturday: 9:00 am - 12:00 pm,Gloria Austin,General Public Food Pantry. ID Required,2841 W Washington Blvd,Chicago,60612,Cook County,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00629,A00658,Englewood,ONSITE,Visitation Parish,"Monday, Wednesday and Thursday: 9:00 am - 11:00 am",Barbara Collins,General Public Food Pantry. ID Required.,843 W Garfield Blvd,Chicago,60609,N-50th to S-59th Street E-State to W-Damen,20,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00634,A00663,Bellwood,ONSITE,True Vine Christian Academy,Monday thru Friday: 7:45 am and 11:00 am,Gloria Lymon,"This is a Christian Academy that is open to Preschool to 12th Grade.  Although the students are primarily African American, all ethnic groups are welcome.",400 23rd Ave,Bellwood,60104,Closed Program,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00638,A00668,Austin,ONSITE,Tabitha Community Services,Tuesday: 12:00 pm - 2:00 pm,Willia Anderson,Food Pantry and women's shelter.,550-552 N Pine Ave,Chicago,60644,"Zip Codes: 60624, 60644 and 60651",37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00645,A00675,,ONSITE,Love in Action,10am-Noon,Reverend Alfred Archer,Pantry open to general public,5739 West North Avenue,Chicago,60639,,29,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00647,A00677,Bellwood,ONSITE,"Heart of Bellwood, The",Wednesday: 9:00 am - 11:15 am,Rochelle Grapenthien,"General Public Food Pantry.  If social services are needed, then they are provided.",530 23rd Ave,Bellwood,60104,Village of Bellwood,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00658,A00690,Oak Park,ONSITE,Oak Park River Forest Pantry,"1st Wed 7:00 pm - 8:30 pm; 2nd & 4th Wed 3:30 pm - 5:00 pm, Sat: 9:00 am-12:00pm",Kathy Russell,General Public Food Pantry. ID Required. Clients pick up twice a month. Serves USDA.,848 Lake St,Oak Park,60302,"Near West Suburbs, Stickney, Austin, and Humboldt Park",,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00660,A00692,,ONSITE,Faith Deliverance Temple,Every Wednesday 11-1pm,Mrs. Hoskins,Pantry is open every Wednesday 11-1pm for the general community.,3540 W. 15th. St.,Chgo,60623,,24,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00664,A00790,,ONSITE,NEW SALEM MISSION,,JO ANN SIMON,,4815 W. ADAMS ST.,CHICAGO,60644,,28,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00672,A00798,,ONSITE,ST. MARY'S ONENESS TEMPLE,,LORRAINE ADAMS,,5834 W. AUGUSTA BLVD.,CHICAGO,60651,,29,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00677,A00803,,ONSITE,The Women's Treatment Center,,JEWEL OATES,,140 NORTH ASHLAND,CHICAGO,60707,,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00678,A00804,,ONSITE,The Way Back Inn Inc.,,MARY HERRMANN,,104 OAK STREET,MAYWOOD,60153,,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00679,A00805,,ONSITE,ONWARD HSE-CHILD CARE PROGRAMS,,KATHLEEN HUBER,,600 NORTH LEAVITT,CHICAGO,60612,,26,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00685,A00811,,ONSITE,BETHEL AME CHURCH,,ARTHUR PARROTT,,4444 SOUTH MICHIGAN AVENUE,CHICAGO,60653,,3,3,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00687,A00813,,ONSITE,ST. BASIL CATHOLIC CHURCH,,CHARLES DAVIS,,5443 SOUTH HONORE STREET,CHICAGO,60609,,16,11,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00689,A00815,,ONSITE,MT. CLEARSTONE BAPTIST CHURCH,,REVEREND F.L. JOHNSON,,3415 WEST MADISON,CHICAGO,60624,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00693,A00819,,ONSITE,WOMEN & CHILDREN WITH AIDS,,MS. DEAN,,1900 WEST POLK STREET,CHICAGO,60612,,27,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00695,A00821,,ONSITE,OUTREACH MISSION-ADAMS,,MRS. VINSON,,2409 WEST MADISON,CHICAGO,60612,,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00699,A00825,,ONSITE,S.O.D. MARHAR PRODUCTION,,MARGIE HARDERMAN,,5517 WEST DIVISION,CHICAGO,60651,,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00701,A00827,,ONSITE,CHASE HOUSE/AUSTIN HEADSTART,,BARBARA MARTIN,,815 WEST VAN BUREN,CHICAGO,60607,,25,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00705,A00831,,ONSITE,Intellectuals Food Pantry,Sat 10A-12P,Edward Kapambwe,"General public pantry.  Agency primarily serves Oak Park, Maywood, River Forest, Melrose Park and Bellwood.",634 North Austin Boulevard,Oak Park,60302,,,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00708,A00834,,ONSITE,HOPE IN THE LAST DAYS,,MARVA PARKER,,726 NORTH LARAMIE,CHICAGO,60644,,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00715,A00841,Edgewater,ONSITE,H.O.M.E.,"Daily: B:6:00 am - 10:00 am, L:11:30 am - 12:30 pm, D:4:30 pm - 6:30 pm",Caren Arden-Tabani,Retirement group home for low income male and female seniors.,5414 W Roosevelt Rd,Chicago,60660,Closed Program,29,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00716,A00842,Austin,ONSITE,Pine Avenue United Church,Tuesday:  9:30 am  - 11:30 am,Maxine McGhee,General Public Food Pantry.,1015 N Pine Ave,Chicago,60651,"N: Chicago, S: Division, W: Laramie, E: Austin",37,1,78,39,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00719,A00854,,PANTRY,Greater Harvest MBC Pantry,10am-12noon,Deacon Michael Chambers,pantry open every  Tuesday 10am-12 noon,5121-5125 South State Street,Chicago,60609,,3,2,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00729,A00866,,ONSITE,New Mt. Pilgrim MBC,,Timothy Ervin,,4301 West Washington Boulevard,Chicago,60624,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00732,A00869,Chicago Lawn,ONSITE,Thresholds Southwest,,Michele Mueller,,3108 W 63rd St,Chicago,60629,,16,7,1,1,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00736,A00878,,PANTRY,Mission for God,Sat 1P-3P,Sadie Collier,,5524 West Lake Street,Chicago,60644,,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00742,A00885,,ONSITE,Genesis House South,"9A-5P, T/W 12P-2P",Patrice Beamon,"Drop in shelter for ladies of the evening, counseling, case mgt",1434 West 51st Street,Chicago,60609,,20,7,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00743,A00887,West Englewood,ONSITE,HRDI Women's Program,"B: 7:30 am, L: 11:30 am - 1:00 pm, D: 4:30 pm - 6:00 pm",Accounts Payable,This is a homeless shelter for women with children who have substance use/offender issues.,1223 W Marquette Rd,Chicago,60636,Closed Program,17,2,32,16,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00747,A00893,Austin,ONSITE,H.I.C.A.,10A-1P,Ernestine Turner,"Open to general public, provides family needs assessments, delivers to elderly and homebound clients. Emergency Hours: 24 Hours; ; 1x2Weeks; Goal=9 Days.",727 N. Harding,Chicago,60624,,37,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00750,A00898,West Englewood,ONSITE,All Things Thru Christ,12noon-2pm,Reverend McKenzie,Pantry open to general public.  Majority served are from West Englewood community.,6600 S Hermitage Ave,Chicago,60636,,15,2,32,16,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00752,A00902,,ONSITE,Divine Helping Hand Pantry,9:00 -12:00 pm every Friday & Every other Saturday 9-10am.,Noemi Martinez,General Public pantry,800 N. Kedzie,Chicago,60651,,27,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00769,A00917,East Garfield Park,ONSITE,Sunlight of The Spirit,,Constance Bolten,,312 N Kedzie Ave Rear,Chicago,60612,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00771,A00918,,ONSITE,Chicago Project,Mon/Fri 1P-5P,Mira Jackson,Serves only Cease Fire program participants,1603 West Taylor Street,Chicago,60612,,27,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00772,A00919,,ONSITE,Glory Tabernacle Church,Tues 5P-7P,Pastor Ronnie Coleman,Pantry open to general public.  Will serve clients from anywhere.  Will also deliver to homebound clients if necessary.,2109 Saint Charles Rd,Maywood,60153,,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00775,A00922,Near West Side,ONSITE,TSA: Harbor Light,"Daily:B: 6:30 am - 7:30 am, L: 11:30 am -12:30 pm, D: 5:30 pm - 6:30 pm",Aida Burgos,Meals are prepared at 1515 West Monroe and then are shipped to the South Kedzie site.  Lunch is a bag meal and in the evening hot meals are served.  Please see agency card comments for details.,1515 W Monroe St,Chicago,60607,Mobile Soup Kitchen,28,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00777,A00925,,ONSITE,Jireh House,"Mon-Fri B,6-8A/L, 12-1P/D,4-6P",Addie Mc Wright,Jireh House is a shelter for women with children.  Case management is pro,5226 South Paulina,Chicago,60636,,16,11,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00779,A00928,,SEASONAL,Chris Zorich Foundation,,Barbara Singer,,"47 West Polk St, Ste 100-268",Chicago,60605,,4,3,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00782,A90057,,ONSITE,TSA: CDHS Meals Program,"Mon-Sun L-12P,D-5P",Envoy James Bracey,"Meals are prepared at 1515 West Monroe and then are shipped to the South Kedzie site.  Lunch is a bag meal and in the evening, hot meals are served.  Please see agency card comments for details.",10 South Kedzie,Chicago,60612,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00787,A00943,,ONSITE,Mt. Pisgah MBC,"Sat 10A-12:30P, Emerg Mon-Sun 8A-5P",Jennifer Holmes,"General public pantry.  Agency has emergency hours Mon-Sun 8A-5P.  General service area is Bronzeville, but there are no restictions for service areas.",4600 South King Drive,Chicago,60653,,3,3,26,13,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00799,A00958,,ONSITE,Wentworth Gardens food pantry,,Mary Rias,Pantry open to the public,262 W. Pershing,Chicago,60609,,3,2,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00807,A00967,,SPECIAL,S.W.A.P.,,Matt Sekula,,50 N Washington St,Chicago,60602,,42,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00813,A00974,West Englewood,ONSITE,New Mt. Calvary Baptist Church,Monday: 2:30 pm - 4:30 pm; Emergency Hrs: Monday thru Friday: 10:00 am - 5:00 pm,Daniel Robninson,General Public Food Pantry.,1850 W Marquette Rd,Chicago,60636,Zip Code: 60636 55th-75th Racine- Western,15,2,32,16,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00815,A00976,Austin,ONSITE,Ashunti Residential Recovery,Daily: B: 7:00 am; L: 12:00 pm; D: 5:00 pm; S: 9:00 pm,Regina Lewis,Emergency shelter program for the homeless,5930 W Washington Blvd,Chicago,60644,Closed Program,29,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00817,A00269,West Englewood,ONSITE,FCHN Program Inc.,Wednesday: 1:00 pm - 3:00 pm,Betty Price,General Public Food Pantry.,1234 W 59th St,Chicago,60636,Cook County,16,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00818,A00979,,ONSITE,Fairfield Baptist Church,"Thursday 12 p.m. to 1 p.m., and Saturday 8:30 a.m. to 10 a.m.",Reverend Thomas Varughese,General public soup kitchen,1449 W. 51st Street,Chicago,60609,Open to anyone in need,20,11,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00832,A00997,Portage Park,ONSITE,Loyola Children's Rm- Maybrook,Monday thru Friday: 8:45 am - 4:15 pm,Joan Heaton,"The center serves children whose parents attend courts.  Since court times vary, there are no set snack times.",1500 Maybrook Dr 2nd fl rm 200,Maywood,60153,Only serves children of parents who attend court,,1,7,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00833,A00812,,ONSITE,St. Agatha's food pantry,Tuesday and Friday: 10:00 am - 12:00 pm,Refoncia McGowan,General Public Food Pantry.,3147 W Douglas Blvd,Chicago,60623,Zip Code: 60623,24,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00839,A01011,,ONSITE,Monroe Church of Christ,Tuesdays from 10 a.m. to 12 p.m.,Linda Pinson,Public pantry that serves low or no income individuals.,3300 West Monroe,Chicago,60624,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00841,A00346,Englewood,ONSITE,Bethel Imani Lutheran Pantry,,Ernest Autrey,,6201 S Sangamon St,Chicago,60621,,16,2,6,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00848,A01019,Near West Side,ONSITE,Girls in the Game- Union Park,,Amy Skeen,,1501 W. Randolph,Chicago,60607,,27,2,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00851,A01035,,ONSITE,Praise Temple of Restoration,,Angelic Baldwin,,4244 W. Madison,Chicago,60624,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00853,A01037,,ONSITE,"Youth Advantage, Inc.",,Michelle Anderson,,3214 W 63rd Pl,Chicago,60629,,17,7,1,1,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00855,A01038,West Englewood,ONSITE,Gethsemane COGIC,Wednesday: 11:00 am - 1:00 pm,Norettha Fondren,General Public Food Pantry.,6959 S Elizabeth St,Chicago,60636,Zip Code: 60636,6,2,32,16,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00857,A00879,Near West Side,ONSITE,NBL Initiative on Cancer,,Robin Mitchell,"Conducts nutrition classes and distributes produce to wksp participants (not open year round, seasonal)",1603 W Taylor St Ste 824,Chicago,60612,,27,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00858,A01012,Austin,ONSITE,Westside Health Authority,Monday thru Friday from 2:30 pm - 6:30 pm,Natasha Sewell,"Parents must submit an enrollment packet that provides grade and health data.  Referrals to the WHA may be made by childrens' teachers, guidance counselors or school principles.  Regular attendance is required to maintain an active particip status.",5437 W Division St,,60651,Restricted to program participants,37,1,8,4,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00859,A00978,North Lawndale,ONSITE,Lawndale Christian Dev't Corp.,,Pam McCain,,3827 W Ogden Ave,Chicago,60623,,24,2,9,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEFB,ON00863,A00965,East Garfield Park,ONSITE,Breakthrough Joshua Center KC,,Sharon Baskins,,3330 W Carroll Ave,Chicago,60624,,28,1,10,5,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
INACTIVEAG,ON00866,A00937,,KIDS CAFE,Centers for New Horizons-KC,,Scott Witherspoon,,4440 S. Michigan,Chicago,60653,,3,3,5,3,7,0,0,0,0,,0,0,0,0,,0,0,0,0,,
